Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
LVA,Latvia,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,Counts,99,CTS
LVA,Latvia,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,Counts,15,CTS
LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Counts,6,CTS
LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2020,Counts,52,CTS
LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2020,Counts,8,CTS
LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,Counts,59,CTS
LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2020,Counts,3,CTS
LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2020,Counts,3,CTS
LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,Counts,3,CTS
LVA,Latvia,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,Counts,16,CTS
LVA,Latvia,Europe,Northern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2020,Counts,42,CTS
LBN,Lebanon,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,44,CTS
LBN,Lebanon,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,37,CTS
LBN,Lebanon,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,7,CTS
LIE,Liechtenstein,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,86,CTS
LIE,Liechtenstein,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,0,CTS
LIE,Liechtenstein,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,11,CTS
LIE,Liechtenstein,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,3,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,150,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,1,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,126,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,72,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,54,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,0,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2020,Counts,482,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Counts,23,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Female,Total,2020,Counts,9,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2020,Counts,33,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,Counts,5,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2020,Counts,20,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2020,Counts,3,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,Counts,50,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,Counts,9,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Counts,0,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2020,Counts,24,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2020,Counts,10,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,Counts,32,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2020,Counts,0,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2020,Counts,19,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,Counts,4,CTS
LTU,Lithuania,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,Counts,22,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2020,Counts,0,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress: Cyber-related,Total,Total,2020,Counts,0,CTS
LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,486,CTS
LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,42,CTS
LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,289,CTS
LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,104,CTS
LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,185,CTS
MYS,Malaysia,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,4118,CTS
MYS,Malaysia,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,3102,CTS
MYS,Malaysia,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,1378,CTS
MYS,Malaysia,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,378,CTS
MYS,Malaysia,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,1346,CTS
MLT,Malta,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,183,CTS
MLT,Malta,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,0,CTS
MLT,Malta,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,89,CTS
MLT,Malta,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,17,CTS
MLT,Malta,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,72,CTS
MLT,Malta,Europe,Southern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2020,Counts,355,CTS
MUS,Mauritius,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,261,CTS
MUS,Mauritius,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,36,CTS
MUS,Mauritius,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,570,CTS
MUS,Mauritius,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,27,CTS
MUS,Mauritius,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2020,Counts,171,CTS
MUS,Mauritius,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Acts intended to induce fear or emotional distress: Cyber-related,Total,Total,2020,Counts,367,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,68026,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,1022,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,53145,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,17980,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,30485,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,4680,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2020,Counts,2831,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Counts,1094,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Female,Total,2020,Counts,3315,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2020,Counts,375,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,Counts,209,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2020,Counts,6642,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2020,Counts,4198,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,Counts,14490,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,Counts,9268,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Counts,1169,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2020,Counts,7533,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2020,Counts,277,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,Counts,1603,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2020,Counts,1617,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2020,Counts,11283,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,Counts,3258,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2020,Counts,105954,CTS
MNG,Mongolia,Asia,Eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,310,CTS
MNG,Mongolia,Asia,Eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,2,CTS
MNG,Mongolia,Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,505,CTS
MNG,Mongolia,Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,401,CTS
MNG,Mongolia,Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,14,CTS
MNG,Mongolia,Asia,Eastern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,90,CTS
MNG,Mongolia,Asia,Eastern Asia,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2020,Counts,3,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Counts,45,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Female,Total,2020,Counts,19,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2020,Counts,96,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,Counts,7,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2020,Counts,105,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2020,Counts,1,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,Counts,11,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,Counts,1,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Counts,0,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2020,Counts,14,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2020,Counts,2,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,Counts,401,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2020,Counts,0,CTS
MNG,Mongolia,Asia,Eastern Asia,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2020,Counts,78,CTS
MNE,Montenegro,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,129,CTS
MNE,Montenegro,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,27,CTS
MNE,Montenegro,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,9,CTS
MNE,Montenegro,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,14,CTS
MNE,Montenegro,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,4,CTS
MAR,Morocco,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,114652,CTS
MAR,Morocco,Africa,Northern Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,183,CTS
MAR,Morocco,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,4763,CTS
MAR,Morocco,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,1296,CTS
MAR,Morocco,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,2321,CTS
MAR,Morocco,Africa,Northern Africa,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,1146,CTS
MAR,Morocco,Africa,Northern Africa,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2020,Counts,68,CTS
MAR,Morocco,Africa,Northern Africa,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Counts,3741,CTS
MAR,Morocco,Africa,Northern Africa,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Female,Total,2020,Counts,4780,CTS
MAR,Morocco,Africa,Northern Africa,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2020,Counts,1676,CTS
MAR,Morocco,Africa,Northern Africa,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,Counts,1481,CTS
MAR,Morocco,Africa,Northern Africa,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2020,Counts,4448,CTS
MAR,Morocco,Africa,Northern Africa,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2020,Counts,1259,CTS
MAR,Morocco,Africa,Northern Africa,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,Counts,12832,CTS
MAR,Morocco,Africa,Northern Africa,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,Counts,4928,CTS
MAR,Morocco,Africa,Northern Africa,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Counts,5,CTS
MAR,Morocco,Africa,Northern Africa,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2020,Counts,14,CTS
MAR,Morocco,Africa,Northern Africa,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2020,Counts,157,CTS
MAR,Morocco,Africa,Northern Africa,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,Counts,512,CTS
MAR,Morocco,Africa,Northern Africa,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2020,Counts,76,CTS
MAR,Morocco,Africa,Northern Africa,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2020,Counts,206,CTS
MAR,Morocco,Africa,Northern Africa,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,Counts,270,CTS
MAR,Morocco,Africa,Northern Africa,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,Counts,625,CTS
MMR,Myanmar,Asia,South-eastern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,13,CTS
MMR,Myanmar,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,18,CTS
MMR,Myanmar,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,869,CTS
MMR,Myanmar,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,56,CTS
MMR,Myanmar,Asia,South-eastern Asia,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,44,CTS
MMR,Myanmar,Asia,South-eastern Asia,Victims of serious assault,by relationship to perpetrator,Perpetrator unknown to the victim,Male,Total,2020,Counts,112,CTS
MMR,Myanmar,Asia,South-eastern Asia,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2020,Counts,3,CTS
MMR,Myanmar,Asia,South-eastern Asia,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,Counts,5,CTS
MMR,Myanmar,Asia,South-eastern Asia,Victims of sexual violence,by relationship to perpetrator,Perpetrator unknown to the victim,Female,Total,2020,Counts,11,CTS
NAM,Namibia,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,9175,CTS
NAM,Namibia,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,51,CTS
NAM,Namibia,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,1236,CTS
NAM,Namibia,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,1217,CTS
NAM,Namibia,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,6,CTS
NAM,Namibia,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,13,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,5220,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,520,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,4020,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,2065,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,1955,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2020,Counts,465,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2020,Counts,4390,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,42588,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,393,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,5547,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,2766,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,2683,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,98,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2020,Counts,1091,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2020,Counts,5793,CTS
MKD,North Macedonia,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,145,CTS
MKD,North Macedonia,Europe,Southern Europe,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,2,CTS
MKD,North Macedonia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,113,CTS
MKD,North Macedonia,Europe,Southern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,38,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,1786,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,5060,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,2234,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,2389,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual violence: Other acts of sexual violence,Total,Total,2020,Counts,437,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Sexual Exploitation,Total,Total,2020,Counts,1259,CTS
NOR,Norway,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,Counts,1466,CTS
NOR,Norway,Europe,Northern Europe,Victims of serious assault,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,Counts,291,CTS
NOR,Norway,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Male,Total,2020,Counts,619,CTS
NOR,Norway,Europe,Northern Europe,Victims of sexual violence,by relationship to perpetrator,Relationship to perpetrator is not known,Female,Total,2020,Counts,3745,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Acts intended to induce fear or emotional distress,Total,Total,2020,Counts,7410,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,27,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,4,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,114,CTS
OMN,Oman,Asia,Western Asia,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,114,CTS
OMN,Oman,Asia,Western Asia,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Counts,2,CTS
OMN,Oman,Asia,Western Asia,Victims of serious assault,by relationship to perpetrator,Intimate partner or family member,Female,Total,2020,Counts,3,CTS
OMN,Oman,Asia,Western Asia,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2020,Counts,20,CTS
OMN,Oman,Asia,Western Asia,Victims of serious assault,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,Counts,2,CTS
OMN,Oman,Asia,Western Asia,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Male,Total,2020,Counts,3,CTS
OMN,Oman,Asia,Western Asia,Victims of sexual violence,by relationship to perpetrator,Intimate partner or family member,Female,Total,2020,Counts,6,CTS
OMN,Oman,Asia,Western Asia,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Male,Total,2020,Counts,53,CTS
OMN,Oman,Asia,Western Asia,Victims of sexual violence,by relationship to perpetrator,Other Perpetrator known to the victim,Female,Total,2020,Counts,67,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,28301,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,19375,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,4852,CTS
PAK,Pakistan,Asia,Southern Asia,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,4852,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2020,Counts,3500,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Kidnapping,Total,Total,2020,Counts,2,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence,Total,Total,2020,Counts,5159,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Rape,Total,Total,2020,Counts,2329,CTS/PPR
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Sexual violence: Sexual assault,Total,Total,2020,Counts,17,PPR/CTS
